OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
4efbde0a053c98b8effc421da055f772	d__Bacteria	p__Campilobacterota	NA	NA	NA	NA	NA	0.194638469396207	0.0984608256229819	0.771402734973333	2.8484425123263	0.330966059015998	1.26562805918384	0.493672999716864	0.695099238663726	1.03942440951847	46.254824675059	0.249098355645211	0.0913177858949143
89837881f8daffff3808d2c6c4069abd	d__Bacteria	p__Proteobacteria	NA	NA	NA	NA	NA	52.3618895116093	44.0633913962614	47.5938263175054	45.4089210506684	50.8194991028483	49.7182054652756	40.3984231503597	54.4974946815557	47.5562468669832	15.0829912303433	43.7259306803594	53.4749929755549
4711b6a304ab8ec6c42abe83df1feacb	d__Bacteria	p__Actinobacteriota	NA	NA	NA	NA	NA	8.91195715192844	16.3625964698898	16.8601325041062	11.502960345611	13.2386423606399	8.75381086901798	11.0473853480758	10.0625745166645	8.44661339309409	2.96299832244514	10.3582126046824	13.4799100871031
beb8eb571454a3e380c0da82f4d09c06	d__Bacteria	p__Desulfobacterota	NA	NA	NA	NA	NA	9.36956461721101	8.12446606721399	4.95690848358462	9.23980494950797	4.54908701617889	8.71605179984896	6.33063023166331	8.27183679194558	3.25686314982455	6.1148920500266	9.80576441102757	5.16437201461085
439f604a4b9c9fab605893525610ea1d	d__Bacteria	p__Bacteroidota	NA	NA	NA	NA	NA	10.4483586869496	9.99666970736863	12.4587078081459	8.60568739021628	14.5496901433935	12.7031298072889	20.8170288145314	13.0105122070959	22.4390351782502	4.34254851952374	12.4075432483648	11.7392525990447
eb4ad0da7bacdd6fee0560c38b83d8bd	d__Bacteria	p__Myxococcota	NA	NA	NA	NA	NA	1.88840727754617	2.73373586435573	1.61416329870018	1.20855346594416	1.70006483617557	1.69356417643275	1.23055255076483	1.17590218738068	1.50163654055967	0.566004282538427	1.96145852435968	1.98721550997471
2f156d541503911b0722d7d45dd34401	d__Bacteria	p__Gemmatimonadota	NA	NA	NA	NA	NA	1.79937053090748	3.63725873477839	2.06630126537115	2.92643558111618	1.77394791996502	2.54104550667077	1.65670850787336	1.51643847358701	0.814584377672279	0.500538726967717	3.33761232349166	2.43677999438044
8b507b6a3404074d350529068cb58c4a	d__Bacteria	p__Calditrichota	NA	NA	NA	NA	NA	0.983545457055299	0.87818368735792	0.941800308807155	0.828761130967317	0.611420213808598	0.906916902078147	0.398568348300821	0.487816281842481	0.313301683720107	0.742624896005237	0.924567516351855	0.571087384096656
28ca90f8f04a4d36d7dfb0ea6de3f8b4	d__Bacteria	p__Firmicutes	NA	NA	NA	NA	NA	1.94362386460893	0.645787179821323	0.94487607728791	2.99764664392434	1.98655026311425	0.577573909881688	8.11003099976042	1.22577477849556	6.02718721434258	0.679887071916641	1.42200012225686	1.03821298117449
d9adf6381ac98e0099b942979fb680ef	d__Archaea	p__Crenarchaeota	NA	NA	NA	NA	NA	0.296789155462301	0.325065519887639	0.703735828396725	0.876913373437595	0.743354292004041	1.1222834447459	0.742687468691694	0.956930342016879	0.723911184501519	1.43137709523874	1.4189437007152	0.232509131778589
